"first_name","last_name","designation"
"Sunny","inland","Winter"
"Sunny","coastal","Summer"
"Sunny","mountain","Summer"
"Snowy","mountain","Winter"
"Sunny","inland","Spring"
"Snowy","inland","Winter"
"Sunny","mountain","Winter"
"Rainy","coastal","Autumn"
"Cloudy","mountain","Spring"
"Sunny","coastal","Autumn"
"Cloudy","coastal","Winter"
"Snowy","inland","Winter"
"Rainy","coastal","Winter"
"Sunny","coastal","Winter"
"Cloudy","inland","Summer"
"Snowy","inland","Winter"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Sunny","inland","Winter"
"Snowy","mountain","Winter"
"Sunny","mountain","Autumn"
"Cloudy","mountain","Spring"
"Snowy","mountain","Winter"
"Snowy","mountain","Winter"
"Snowy","mountain","Winter"
"Rainy","inland","Summer"
"Rainy","coastal","Spring"
"Snowy","inland","Winter"
"Rainy","inland","Winter"
"Rainy","inland","Autumn"
"Rainy","coastal","Winter"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Rainy","mountain","Spring"
"Cloudy","inland","Autumn"
"Cloudy","inland","Spring"
"Sunny","coastal","Autumn"
"Rainy","mountain","Summer"
"Rainy","inland","Spring"
"Cloudy","coastal","Winter"
"Sunny","coastal","Autumn"
"Rainy","coastal","Summer"
"Rainy","mountain","Spring"
"Cloudy","inland","Spring"
"Cloudy","mountain","Winter"
"Rainy","coastal","Summer"
"Cloudy","coastal","Summer"
"Snowy","mountain","Winter"
"Cloudy","inland","Autumn"
"Snowy","inland","Winter"
"Sunny","inland","Autumn"
"Rainy","mountain","Winter"
"Snowy","mountain","Winter"
"Cloudy","mountain","Summer"
"Cloudy","coastal","Winter"
"Sunny","mountain","Autumn"
"Cloudy","inland","Spring"
"Snowy","mountain","Winter"
"Sunny","inland","Autumn"
"Sunny","inland","Winter"
"Cloudy","mountain","Winter"
"Rainy","mountain","Winter"
"Cloudy","coastal","Winter"
"Cloudy","coastal","Spring"
"Cloudy","mountain","Autumn"
"Sunny","inland","Winter"
"Sunny","coastal","Spring"
"Snowy","inland","Winter"
"Snowy","inland","Winter"
"Snowy","mountain","Winter"
"Rainy","inland","Winter"
"Cloudy","mountain","Spring"
"Sunny","inland","Autumn"
"Snowy","mountain","Winter"
"Rainy","mountain","Autumn"
"Cloudy","inland","Winter"
"Sunny","inland","Autumn"
"Sunny","mountain","Summer"
"Rainy","coastal","Autumn"
"Snowy","mountain","Winter"
"Sunny","inland","Spring"
"Sunny","inland","Summer"
"Rainy","mountain","Spring"
"Sunny","inland","Autumn"
"Sunny","mountain","Autumn"
"Cloudy","coastal","Spring"
"Sunny","coastal","Spring"
"Snowy","mountain","Winter"
"Rainy","inland","Winter"
"Cloudy","inland","Spring"
"Rainy","mountain","Winter"
"Rainy","mountain","Winter"
"Snowy","mountain","Winter"
"Cloudy","mountain","Spring"
"Rainy","coastal","Spring"
"Cloudy","inland","Winter"
"Sunny","mountain","Summer"
"Cloudy","inland","Autumn"
"Cloudy","mountain","Spring"
"Cloudy","mountain","Summer"
"Cloudy","inland","Summer"
"Sunny","inland","Spring"
"Sunny","inland","Winter"
"Rainy","coastal","Winter"
"Sunny","coastal","Winter"
"Snowy","mountain","Winter"
"Cloudy","mountain","Summer"
"Sunny","coastal","Spring"
"Snowy","inland","Winter"
"Rainy","mountain","Autumn"
"Cloudy","coastal","Winter"
"Snowy","mountain","Winter"
"Sunny","coastal","Summer"
"Cloudy","coastal","Spring"
"Cloudy","inland","Summer"
"Rainy","inland","Summer"
"Snowy","mountain","Winter"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Rainy","coastal","Winter"
"Cloudy","coastal","Spring"
"Cloudy","inland","Autumn"
"Cloudy","mountain","Autumn"
"Cloudy","mountain","Winter"
"Sunny","coastal","Autumn"
"Rainy","inland","Spring"
"Snowy","mountain","Winter"
"Sunny","coastal","Summer"
"Snowy","inland","Spring"
"Sunny","mountain","Spring"
"Cloudy","coastal","Spring"
"Rainy","inland","Autumn"
"Cloudy","coastal","Spring"
"Snowy","inland","Winter"
"Sunny","coastal","Autumn"
"Sunny","coastal","Spring"
"Rainy","coastal","Winter"
"Cloudy","mountain","Winter"
"Rainy","coastal","Autumn"
"Cloudy","coastal","Winter"
"Rainy","coastal","Summer"
"Snowy","mountain","Winter"
"Sunny","mountain","Summer"
"Rainy","coastal","Autumn"
"Cloudy","inland","Winter"
"Sunny","coastal","Autumn"
"Sunny","inland","Spring"
"Cloudy","mountain","Spring"
"Cloudy","coastal","Summer"
"Rainy","inland","Autumn"
"Sunny","inland","Summer"
"Rainy","coastal","Summer"
"Snowy","mountain","Winter"
"Cloudy","mountain","Winter"
"Sunny","coastal","Autumn"
"Rainy","coastal","Summer"
"Rainy","inland","Winter"
"Sunny","coastal","Winter"
"Snowy","inland","Summer"
"Sunny","mountain","Spring"
"Rainy","inland","Summer"
"Cloudy","coastal","Autumn"
"Sunny","mountain","Spring"
"Snowy","mountain","Winter"
"Sunny","coastal","Summer"
"Cloudy","mountain","Spring"
"Sunny","coastal","Winter"
"Snowy","mountain","Winter"
"Rainy","inland","Autumn"
"Snowy","mountain","Winter"
"Cloudy","mountain","Spring"
"Rainy","mountain","Winter"
"Cloudy","mountain","Spring"
"Rainy","coastal","Spring"
"Cloudy","inland","Summer"
"Sunny","mountain","Summer"
"Cloudy","inland","Summer"
"Rainy","inland","Summer"
"Snowy","mountain","Winter"
"Cloudy","inland","Winter"
"Cloudy","mountain","Summer"
"Rainy","mountain","Summer"
"Sunny","inland","Winter"
"Cloudy","mountain","Spring"
"Rainy","mountain","Summer"
"Rainy","coastal","Spring"
"Cloudy","coastal","Summer"
"Rainy","inland","Summer"
"Rainy","inland","Spring"
"Sunny","mountain","Winter"
"Cloudy","mountain","Winter"
"Sunny","inland","Summer"
"Sunny","mountain","Spring"
"Cloudy","mountain","Winter"
"Sunny","mountain","Spring"
"Rainy","coastal","Winter"
"Snowy","mountain","Winter"
"Rainy","inland","Spring"
"Sunny","inland","Autumn"
"Cloudy","coastal","Summer"
"Cloudy","inland","Winter"
"Rainy","coastal","Spring"
"Sunny","inland","Summer"
"Snowy","inland","Winter"
"Snowy","inland","Winter"
"Rainy","inland","Winter"
"Snowy","inland","Winter"
"Sunny","inland","Winter"
"Rainy","coastal","Summer"
"Sunny","coastal","Winter"
"Sunny","coastal","Autumn"
"Cloudy","coastal","Autumn"
"Sunny","inland","Winter"
"Snowy","mountain","Autumn"
"Sunny","coastal","Autumn"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Cloudy","inland","Autumn"
"Rainy","coastal","Winter"
"Sunny","mountain","Winter"
"Cloudy","coastal","Spring"
"Sunny","coastal","Spring"
"Cloudy","inland","Winter"
"Rainy","inland","Spring"
"Sunny","mountain","Summer"
"Rainy","coastal","Spring"
"Snowy","coastal","Spring"
"Snowy","inland","Winter"
"Sunny","coastal","Winter"
"Rainy","mountain","Spring"
"Cloudy","coastal","Summer"
"Cloudy","mountain","Spring"
"Snowy","inland","Winter"
"Sunny","inland","Spring"
"Snowy","inland","Winter"
"Sunny","inland","Spring"
"Sunny","inland","Summer"
"Sunny","mountain","Spring"
"Rainy","inland","Winter"
"Snowy","mountain","Winter"
"Sunny","coastal","Autumn"
"Rainy","inland","Autumn"
"Rainy","coastal","Autumn"
"Sunny","coastal","Winter"
"Rainy","mountain","Spring"
"Snowy","inland","Winter"
"Cloudy","mountain","Autumn"
"Snowy","coastal","Spring"
"Cloudy","inland","Spring"
"Rainy","mountain","Summer"
"Cloudy","inland","Summer"
"Cloudy","inland","Autumn"
"Sunny","coastal","Winter"
"Rainy","coastal","Summer"
"Snowy","coastal","Autumn"
"Snowy","inland","Winter"
"Sunny","coastal","Winter"
"Snowy","mountain","Winter"
"Cloudy","mountain","Autumn"
"Sunny","coastal","Summer"
"Snowy","coastal","Spring"
"Cloudy","inland","Summer"
"Cloudy","inland","Winter"
"Snowy","inland","Winter"
"Rainy","coastal","Winter"
"Sunny","mountain","Winter"
"Sunny","mountain","Autumn"
"Rainy","mountain","Summer"
"Sunny","mountain","Summer"
"Sunny","coastal","Spring"
"Cloudy","coastal","Spring"
"Snowy","inland","Winter"
"Cloudy","coastal","Summer"
"Snowy","mountain","Winter"
"Cloudy","coastal","Summer"
"Cloudy","inland","Spring"
"Snowy","inland","Winter"
"Snowy","mountain","Winter"
"Cloudy","mountain","Summer"
"Cloudy","mountain","Winter"
"Sunny","coastal","Autumn"
"Cloudy","mountain","Autumn"
"Rainy","inland","Winter"
"Rainy","mountain","Summer"
"Sunny","inland","Winter"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Sunny","coastal","Winter"
"Cloudy","mountain","Summer"
"Cloudy","inland","Winter"
"Snowy","inland","Winter"
"Snowy","mountain","Winter"
"Cloudy","mountain","Spring"
"Rainy","coastal","Summer"
"Snowy","mountain","Winter"
"Snowy","mountain","Winter"
"Cloudy","mountain","Spring"
"Snowy","inland","Winter"
"Cloudy","coastal","Winter"
"Rainy","inland","Winter"
"Snowy","inland","Winter"
"Snowy","mountain","Winter"
"Cloudy","inland","Autumn"
"Snowy","inland","Winter"
"Snowy","mountain","Winter"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Sunny","coastal","Spring"
"Sunny","inland","Winter"
"Rainy","coastal","Spring"
"Cloudy","mountain","Spring"
"Sunny","mountain","Autumn"
"Cloudy","coastal","Spring"
"Cloudy","coastal","Winter"
"Sunny","inland","Winter"
"Snowy","mountain","Winter"
"Cloudy","coastal","Summer"
"Sunny","inland","Summer"
"Sunny","coastal","Autumn"
"Snowy","inland","Winter"
"Rainy","inland","Autumn"
"Sunny","mountain","Winter"
"Rainy","coastal","Winter"
"Rainy","inland","Autumn"
"Snowy","inland","Winter"
"Snowy","inland","Winter"
"Sunny","coastal","Autumn"
"Cloudy","mountain","Autumn"
"Cloudy","inland","Autumn"
"Rainy","mountain","Summer"
"Snowy","inland","Winter"
"Rainy","mountain","Spring"
"Cloudy","mountain","Autumn"
"Rainy","coastal","Winter"
"Snowy","inland","Winter"
"Rainy","coastal","Autumn"
"Sunny","coastal","Summer"
"Sunny","inland","Autumn"
"Sunny","coastal","Winter"
"Snowy","inland","Winter"
"Snowy","inland","Winter"
"Rainy","coastal","Autumn"
"Rainy","coastal","Winter"
"Cloudy","coastal","Winter"
"Sunny","coastal","Summer"
"Snowy","mountain","Winter"
"Sunny","coastal","Spring"
"Rainy","inland","Winter"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Sunny","coastal","Spring"
"Cloudy","mountain","Winter"
"Cloudy","mountain","Autumn"
"Sunny","mountain","Autumn"
"Rainy","coastal","Spring"
"Sunny","coastal","Summer"
"Sunny","inland","Spring"
"Snowy","inland","Winter"
"Snowy","coastal","Summer"
"Sunny","mountain","Spring"
"Rainy","mountain","Summer"
"Snowy","inland","Winter"
"Rainy","inland","Spring"
"Cloudy","mountain","Winter"
"Sunny","coastal","Winter"
"Cloudy","mountain","Winter"
"Sunny","mountain","Autumn"
"Sunny","mountain","Summer"
"Sunny","mountain","Autumn"
"Rainy","inland","Summer"
"Snowy","inland","Winter"
"Snowy","mountain","Winter"
"Cloudy","mountain","Winter"
"Rainy","coastal","Autumn"
"Sunny","mountain","Winter"
"Sunny","inland","Winter"
"Sunny","mountain","Summer"
"Sunny","inland","Spring"
"Rainy","mountain","Autumn"
"Rainy","coastal","Winter"
"Rainy","mountain","Winter"
"Cloudy","coastal","Summer"
"Snowy","inland","Winter"
"Snowy","inland","Winter"
"Sunny","mountain","Summer"
"Rainy","coastal","Summer"
"Snowy","mountain","Winter"
"Cloudy","mountain","Summer"
"Sunny","mountain","Spring"
"Rainy","mountain","Winter"
"Rainy","mountain","Spring"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Rainy","coastal","Summer"
"Sunny","coastal","Autumn"
"Sunny","coastal","Autumn"
"Snowy","inland","Winter"
"Cloudy","mountain","Spring"
"Sunny","coastal","Autumn"
"Snowy","inland","Winter"
"Snowy","mountain","Spring"
"Snowy","mountain","Winter"
"Cloudy","mountain","Autumn"
"Rainy","inland","Summer"
"Sunny","mountain","Autumn"
"Sunny","coastal","Autumn"
"Sunny","inland","Autumn"
"Sunny","mountain","Spring"
"Sunny","inland","Summer"
"Sunny","mountain","Spring"
"Cloudy","mountain","Summer"
"Sunny","inland","Autumn"
"Cloudy","coastal","Autumn"
"Cloudy","mountain","Summer"
"Sunny","mountain","Spring"
"Cloudy","mountain","Summer"
"Rainy","inland","Spring"
"Rainy","mountain","Summer"
"Rainy","coastal","Spring"
"Sunny","mountain","Winter"
"Rainy","mountain","Summer"
"Snowy","mountain","Winter"
"Sunny","inland","Spring"
"Rainy","mountain","Winter"
"Rainy","coastal","Winter"
"Rainy","mountain","Spring"
"Cloudy","mountain","Summer"
"Rainy","mountain","Autumn"
"Sunny","coastal","Spring"
"Snowy","inland","Winter"
"Rainy","inland","Winter"
"Sunny","coastal","Winter"
"Rainy","coastal","Winter"
"Cloudy","coastal","Spring"
"Snowy","inland","Winter"
"Rainy","coastal","Winter"
"Sunny","inland","Autumn"
"Sunny","mountain","Autumn"
"Rainy","coastal","Summer"
"Snowy","mountain","Winter"
"Sunny","coastal","Autumn"
"Rainy","mountain","Spring"
"Snowy","inland","Winter"
"Cloudy","coastal","Winter"
"Sunny","inland","Spring"
"Sunny","mountain","Autumn"
"Rainy","coastal","Autumn"
"Sunny","coastal","Autumn"
"Sunny","mountain","Winter"
"Snowy","mountain","Winter"
"Sunny","mountain","Spring"
"Cloudy","inland","Winter"
"Rainy","mountain","Winter"
"Cloudy","mountain","Summer"
"Sunny","inland","Autumn"
"Sunny","mountain","Spring"
"Snowy","mountain","Winter"
"Sunny","mountain","Autumn"
"Cloudy","inland","Winter"
"Rainy","mountain","Summer"
"Snowy","inland","Winter"
"Cloudy","coastal","Summer"
"Rainy","inland","Spring"
"Cloudy","coastal","Summer"
"Sunny","mountain","Autumn"
"Snowy","inland","Winter"
"Rainy","inland","Spring"
"Cloudy","coastal","Winter"
"Sunny","inland","Autumn"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Rainy","coastal","Autumn"
"Rainy","coastal","Autumn"
"Cloudy","inland","Autumn"
"Sunny","coastal","Summer"
"Sunny","mountain","Winter"
"Rainy","coastal","Autumn"
"Cloudy","coastal","Summer"
"Snowy","inland","Winter"
"Cloudy","coastal","Autumn"
"Sunny","inland","Summer"
"Sunny","mountain","Summer"
"Rainy","mountain","Summer"
"Cloudy","mountain","Summer"
"Rainy","coastal","Autumn"
"Snowy","inland","Winter"
"Snowy","inland","Winter"
"Cloudy","inland","Winter"
"Sunny","inland","Autumn"
"Cloudy","coastal","Winter"
"Sunny","mountain","Summer"
"Snowy","inland","Winter"
"Rainy","mountain","Winter"
"Snowy","inland","Winter"
"Sunny","mountain","Summer"
"Rainy","coastal","Spring"
"Cloudy","coastal","Autumn"
"Snowy","inland","Winter"
"Snowy","inland","Winter"
"Snowy","mountain","Winter"
"Rainy","coastal","Autumn"
"Rainy","mountain","Winter"
"Sunny","mountain","Summer"
"Rainy","inland","Summer"
"Rainy","mountain","Spring"
"Sunny","coastal","Autumn"
"Snowy","mountain","Winter"
"Rainy","mountain","Winter"
"Rainy","coastal","Summer"
"Snowy","inland","Winter"
"Cloudy","coastal","Summer"
"Snowy","mountain","Winter"
"Snowy","mountain","Winter"
"Sunny","mountain","Spring"
"Sunny","inland","Winter"
"Cloudy","inland","Spring"
"Rainy","mountain","Autumn"
"Snowy","inland","Winter"
"Sunny","mountain","Spring"
"Rainy","coastal","Autumn"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Cloudy","inland","Autumn"
"Cloudy","mountain","Autumn"
"Rainy","coastal","Spring"
"Cloudy","mountain","Spring"
"Snowy","inland","Winter"
"Rainy","coastal","Summer"
"Rainy","mountain","Winter"
"Rainy","inland","Summer"
"Cloudy","coastal","Autumn"
"Sunny","inland","Autumn"
"Sunny","coastal","Autumn"
"Snowy","inland","Autumn"
"Cloudy","inland","Spring"
"Rainy","mountain","Autumn"
"Sunny","mountain","Summer"
"Snowy","mountain","Winter"
"Rainy","inland","Spring"
"Sunny","inland","Autumn"
"Snowy","mountain","Winter"
"Cloudy","coastal","Spring"
"Sunny","mountain","Winter"
"Cloudy","coastal","Autumn"
"Sunny","coastal","Spring"
"Cloudy","coastal","Autumn"
"Rainy","coastal","Summer"
"Cloudy","mountain","Spring"
"Snowy","mountain","Winter"
"Cloudy","inland","Autumn"
"Snowy","inland","Winter"
"Cloudy","inland","Spring"
"Sunny","inland","Spring"
"Sunny","inland","Winter"
"Sunny","mountain","Summer"
"Rainy","mountain","Summer"
"Rainy","mountain","Winter"
"Snowy","inland","Winter"
"Cloudy","inland","Autumn"
"Rainy","coastal","Autumn"
"Rainy","inland","Summer"
"Sunny","inland","Autumn"
"Cloudy","coastal","Autumn"
"Snowy","mountain","Winter"
"Sunny","inland","Spring"
"Rainy","inland","Spring"
"Snowy","inland","Winter"
"Sunny","mountain","Spring"
"Rainy","coastal","Winter"
"Rainy","coastal","Winter"
"Rainy","coastal","Spring"
"Snowy","inland","Winter"
"Sunny","inland","Autumn"
"Sunny","mountain","Autumn"
"Rainy","mountain","Winter"
"Rainy","coastal","Winter"
"Sunny","inland","Winter"
"Snowy","inland","Winter"
"Snowy","inland","Winter"
"Snowy","mountain","Winter"
"Cloudy","coastal","Autumn"
"Rainy","coastal","Summer"
"Rainy","inland","Spring"
"Snowy","mountain","Winter"
"Cloudy","coastal","Autumn"
"Rainy","inland","Autumn"
"Rainy","mountain","Autumn"
"Rainy","coastal","Spring"
"Sunny","mountain","Winter"
"Snowy","inland","Winter"
"Rainy","coastal","Autumn"
"Cloudy","coastal","Winter"
"Snowy","inland","Winter"
"Snowy","mountain","Winter"
"Rainy","mountain","Spring"
"Cloudy","coastal","Winter"
"Sunny","mountain","Autumn"
"Cloudy","mountain","Winter"
"Cloudy","inland","Winter"
"Sunny","mountain","Autumn"
"Sunny","coastal","Summer"
"Rainy","mountain","Winter"
"Sunny","inland","Summer"
"Sunny","inland","Autumn"
"Rainy","inland","Autumn"
"Rainy","inland","Winter"
"Cloudy","mountain","Spring"
"Cloudy","inland","Winter"
"Rainy","inland","Autumn"
"Cloudy","inland","Winter"
"Snowy","coastal","Autumn"
"Sunny","inland","Winter"
"Cloudy","mountain","Spring"
"Sunny","mountain","Autumn"
"Cloudy","coastal","Spring"
"Sunny","coastal","Summer"
"Rainy","inland","Summer"
"Cloudy","inland","Summer"
"Sunny","mountain","Winter"
"Snowy","mountain","Winter"
"Rainy","mountain","Spring"
"Snowy","mountain","Winter"
"Rainy","coastal","Summer"
"Cloudy","inland","Summer"
"Rainy","mountain","Autumn"
"Rainy","inland","Winter"
"Cloudy","mountain","Winter"
"Rainy","coastal","Winter"
"Sunny","coastal","Spring"
"Cloudy","coastal","Autumn"
"Sunny","inland","Spring"
"Sunny","mountain","Summer"
"Rainy","inland","Autumn"
"Snowy","mountain","Winter"
"Rainy","coastal","Autumn"
"Cloudy","inland","Spring"
"Rainy","mountain","Autumn"
"Rainy","mountain","Spring"
"Cloudy","inland","Spring"
"Sunny","coastal","Summer"
"Rainy","coastal","Winter"
"Cloudy","inland","Winter"
"Cloudy","inland","Spring"
"Sunny","mountain","Autumn"
"Sunny","coastal","Autumn"
"Cloudy","inland","Winter"
"Rainy","mountain","Winter"
"Rainy","coastal","Spring"
"Cloudy","inland","Winter"
"Sunny","coastal","Spring"
"Rainy","coastal","Winter"
"Rainy","inland","Autumn"
"Sunny","coastal","Spring"
"Rainy","coastal","Autumn"
"Snowy","mountain","Winter"
"Snowy","inland","Winter"
"Cloudy","mountain","Winter"
"Cloudy","inland","Autumn"
"Rainy","coastal","Spring"
"Sunny","coastal","Summer"
"Snowy","mountain","Winter"
"Cloudy","inland","Summer"
"Rainy","mountain","Summer"
"Cloudy","coastal","Summer"
"Rainy","coastal","Spring"
